Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
No Talking,,It's boys against girls at Laketon Elementary School when fifth-grader Dave starts a class contest: who can say the fewest words over two days?,https://cdn.vocabulary.com/units/5ndzjmvr/cover.jpeg?width=220&v=17bcab7bbf9,https://www.amazon.com/dp/1416909842?tag=vocabulary01-20,Andrew Clements,Literature,/lists/5ndzjmvr/no-talking
Long Way Down,,"In this novel-in-verse, Will spends a sixty-second elevator ride weighing whether or not he should avenge his brother's death. Learn these words from Jason Reynolds's innovative and powerful exploration of gun violence.",https://cdn.vocabulary.com/units/5nhyucmm/cover.jpeg?width=220&v=18c69aa4dcc,https://www.amazon.com/dp/1481438263?tag=vocabulary01-20,Jason Reynolds,"Grade 8,Grade 9,Literature",/lists/5nhyucmm/long-way-down
Mexican WhiteBoy,,"Struggling with his sense of identity, a biracial teen decides to spend the summer with his family in Mexico.",https://cdn.vocabulary.com/units/5ooyvp4n/cover.jpeg?width=220&v=1740c826648,https://www.amazon.com/dp/0440239389?tag=vocabulary01-20,Matt de la Peña,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/5ooyvp4n/mexican-whiteboy
Jude the Obscure,,"Jude Fawley dreams of becoming a scholar, but he is thwarted by his working-class background and an ill-fated marriage. Read the full text here.",https://cdn.vocabulary.com/units/5pafn5kc/cover.jpeg?width=220&v=16c24b0472d,https://www.amazon.com/dp/0140435387?tag=vocabulary01-20,Thomas Hardy,Just for Fun,/lists/5pafn5kc/jude-the-obscure
What the Night Sings,,"The only member of her family to survive the Nazi concentration camps, Gerta struggles to rebuild her life and rekindle her passion for music.",https://cdn.vocabulary.com/units/5payll5u/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/152470038X?tag=vocabulary01-20,Vesper Stamper,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/5payll5u/what-the-night-sings
Ripped from the Headlines: July 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/5q6zw3iw/feature.png?width=500&v=1892c852133,,,Events,/lists/5q6zw3iw/ripped-from-the-headlines-july-2022
The Distance Between Us,A Memoir,"In this memoir, the author documents how her childhood was torn apart by her parents' decision to emigrate to America to earn enough money for a house in Mexico.",https://cdn.vocabulary.com/units/5r2gghdh/cover.jpeg?width=220&v=1899d8f5042,https://www.amazon.com/dp/1451661789?tag=vocabulary01-20,Reyna Grande,Non-Fiction,/lists/5r2gghdh/distance-between-us
Mountains Beyond Mountains,"The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Adapted for young readers, this nonfiction work documents Dr. Paul Farmer's mission to improve health outcomes around the world.",https://cdn.vocabulary.com/units/5r4q7opv/cover.jpeg?width=220&v=195a58e3c59,https://www.amazon.com/dp/0812980557?tag=vocabulary01-20,Tracy Kidder,Non-Fiction,/lists/5r4q7opv/mountains-beyond-mountains
The Freedom Writers Diary,,"When English teacher Erin Gruwell intercepted a racist note in her Long Beach, California classroom, she designed a curriculum to promote tolerance that she hoped would connect her students to each other, to literary characters, and to the larger world.",https://cdn.vocabulary.com/units/5rxpsu72/cover.jpeg?width=220&v=18908545f5f,https://www.amazon.com/dp/038549422X?tag=vocabulary01-20,Erin Gruwell,Non-Fiction,/lists/5rxpsu72/freedom-writers-diary
Ripped from the Headlines: August 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/5t43ff5q/feature.png?width=500&v=19133717e62,,,Events,/lists/5t43ff5q/ripped-from-the-headlines-august-2023
Hollow Fires,,"Seventeen-year-old aspiring journalist Safiya Mirza comes across a dead body in a Chicago park. Because it belonged to another Muslim teenager, the haunting sight guides her to uncover the truths behind the murder of Jawad Ali.",https://cdn.vocabulary.com/units/5tkbjimy/cover.png?width=220&v=186c2fff306,https://www.amazon.com/dp/0316282642?tag=vocabulary01-20,Samira Ahmed,Literature,/lists/5tkbjimy/hollow-fires
The Jumbies,,"Corinne fights to protect her father and her home from the jumbies, mysterious creatures that live in the woods.",https://cdn.vocabulary.com/units/5vfb25gt/cover.jpeg?width=220&v=17d38de6916,https://www.amazon.com/dp/1616204141?tag=vocabulary01-20,Tracey Baptiste,Literature,/lists/5vfb25gt/jumbies
Ben Franklin of Old Philadelphia,,"This biography traces the life and legacy of Benjamin Franklin, including his work as an inventor and his key role in the American Revolution.",https://cdn.vocabulary.com/units/5vhr6iet/cover.jpeg?width=220&v=17b59b1dd04,https://www.amazon.com/dp/0394849280?tag=vocabulary01-20,Margaret Cousins,"Grade 6,Grade 7,Grade 8,Non-Fiction",/lists/5vhr6iet/ben-franklin-of-old-philadelphia
120 Words Every 11th Grader Should Know,Vocabulary You Need to Succeed,"By analyzing student data and commonly taught texts, Vocabulary.com has compiled this collection of vocabulary for students in 11th grade. Master these challenging words that you'll come across in literature, articles, and textbooks.",https://cdn.vocabulary.com/units/5vykmkps/feature.png?width=500&v=17d29bfd5c9,,,Grade 11,/lists/5vykmkps/120-challenging-words-for-11-graders
Death on the River of Doubt,Theodore Roosevelt's Amazon Adventure,This true story chronicles Theodore Roosevelt's 1913 expedition into the Amazon jungle with a team of men including his son Kermit and renowned Brazilian explorer Cândido Mariano da Silva Rondon.,https://cdn.vocabulary.com/units/5w23nxa3/cover.jpg?width=220&v=1820310f71e,https://www.amazon.com/dp/0545709164?tag=vocabulary01-20,Samantha Seiple,Non-Fiction,/lists/5w23nxa3/death-on-the-river-of-doubt
Heart of Darkness,,"In this novella, narrator Charles Marlow recounts his travels to the Congo, where he witnessed the horrors of colonialism. Read the full text here.",https://cdn.vocabulary.com/units/5wccj6wj/cover.jpeg?width=220&v=18264783ce5,https://www.amazon.com/dp/B012YWL9YM?tag=vocabulary01-20,Joseph Conrad,Grade 10,/lists/5wccj6wj/heart-of-darkness
Lady Windermere's Fan,,"In this play, Oscar Wilde explores the relationship between a husband and wife who each have reason to suspect the other of being unfaithful.",https://cdn.vocabulary.com/units/5wgz6tvf/cover.jpeg?width=220&v=17ce78d6b14,https://www.amazon.com/dp/0486400786?tag=vocabulary01-20,Oscar Wilde,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/5wgz6tvf/lady-windermeres-fan
This Light Between Us,A Novel of World War II,A Japanese-American boy and a French girl become unlikely pen pals during World War II.,https://cdn.vocabulary.com/units/5xnajpuj/cover.jpeg?width=220&v=17bdfff0891,https://www.amazon.com/dp/1250192390?tag=vocabulary01-20,Andrew Fukuda,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/5xnajpuj/this-light-between-us
Romeo and Juliet,,"Sparks fly when Romeo and Juliet first meet, but their families are sworn enemies locked in an ancient feud. Learn these words from Shakespeare's classic tale of star-crossed love.",https://cdn.vocabulary.com/units/5xqyeass/cover.jpeg?width=220&v=1808a038d5a,https://www.amazon.com/dp/0743477111?tag=vocabulary01-20,William Shakespeare,"Grade 7,Grade 9,Grade 11,Literature",/lists/5xqyeass/romeo-and-juliet
Reading Lolita in Tehran,A Memoir in Books,"In this memoir, Azar Nafisi details her experiences running a secret reading group for women in Iran.",https://cdn.vocabulary.com/units/5xqzvokc/cover.jpeg?width=220&v=1771bf4e03e,https://www.amazon.com/dp/0812979303?tag=vocabulary01-20,Azar Nafisi,"Grade 9,Literature,Non-Fiction",/lists/5xqzvokc/reading-lolita-in-tehran
Ripped from the Headlines: April 2025,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/5xz3zovp/feature.png?width=500&v=195fd0fa6bb,,,Events,/lists/5xz3zovp/ripped-from-the-headlines-april-2025
Zeitoun,,"When Hurricane Katrina devastated New Orleans, the Zeitoun family faced not only the aftermath of the storm, but also the sudden and inexplicable arrest of Adbulrahman Zeitoun, a small business owner and father of four. Learn these words from their story, as reported by acclaimed writer Dave Eggers.",https://cdn.vocabulary.com/units/5zs3vbnj/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0307387941?tag=vocabulary01-20,Dave Eggers,"Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/5zs3vbnj/zeitoun
Creative Writing: Middle School,,"If you need inspiration for your next story or poem, be sure to review this list of words related to creative writing. We won't keep you in suspense: you'll learn all about plot, characterization, dialogue, and more.",https://cdn.vocabulary.com/units/62p2nohj/feature.png?width=500&v=187ec90bee2,,,"Grade 6,Grade 7,Grade 8",/lists/62p2nohj/creative-writing-middle-school
Stars and Stripes,Explore These Lists From the July Calendar,"July is packed with patriotic celebrations and special events, each with its own themes and its own lexicon. Whether you observe Independence Day, Bastille Day, I Love Horses Day, or National Chess Day, learn this lingo and celebrate the wordy way.",https://cdn.vocabulary.com/units/62rs2ea3/feature.png?width=500&v=1903b2233e2,,,"Grade 5,Just for Fun",/lists/62rs2ea3/stars-and-stripes
Lord Jim,,"Running away from his shameful past, Lord Jim ends up in a remote part of the world where he gets a chance at redemption. Read the full text here.",https://cdn.vocabulary.com/units/63wbwdqj/cover.jpeg?width=220&v=16c25234a4f,https://www.amazon.com/dp/0141441615?tag=vocabulary01-20,Joseph Conrad,Grade 8,/lists/63wbwdqj/lord-jim
As I Lay Dying,,This novel uses multiple narrators and perspectives to tell the story of a family's quest to honor a relative's last wishes.,https://cdn.vocabulary.com/units/63zwgzmg/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/067973225X?tag=vocabulary01-20,William Faulkner,"Grade 11,Grade 12",/lists/63zwgzmg/as-i-lay-dying
The Faithful Spy,Dietrich Bonhoeffer and the Plot to Kill Hitler,"Using both text and graphics, John Hendrix details the life of Dietrich Bonhoeffer, a spy who attempted to bring down the Nazi regime.",https://cdn.vocabulary.com/units/64gvlsd6/cover.jpeg?width=220&v=16fa5f8937e,https://www.amazon.com/dp/141973265X?tag=vocabulary01-20,John Hendrix,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/64gvlsd6/faithful-spy
Blackout,,This interwoven novel of short stories explores the relationships and love lives of teenagers during a blackout on a hot summer night in New York City.,https://cdn.vocabulary.com/units/64shqpqm/cover.jpeg?width=220&v=17e7d5ef24d,https://www.amazon.com/dp/0063088096?tag=vocabulary01-20,Dhonielle Clayton,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/64shqpqm/blackout
Dragon's Gate,,"Set in the 1860s, this third book of the Golden Mountain Chronicles focuses on teenage Otter Young, who dreams of saving China from the destructive Manchus and British by joining his father and uncle's Great Work in America.",https://cdn.vocabulary.com/units/64yaprnn/cover.png?width=220&v=18f72a20b22,https://www.amazon.com/dp/0064404897?tag=vocabulary01-20,Laurence Yep,"Grade 6,Grade 7,Grade 8,Literature",/lists/64yaprnn/dragons-gate
The Grapes of Wrath,,"During the Great Depression, the Joad family leaves a failing farm in Oklahoma in hopes of a better life out west.",https://cdn.vocabulary.com/units/66ytudme/cover.jpeg?width=220&v=16c24ef8286,https://www.amazon.com/dp/0143039431?tag=vocabulary01-20,John Steinbeck,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/66ytudme/grapes-of-wrath
This Is Where It Ends,,This harrowing novel provides a minute-by-minute account of a school shooting.,https://cdn.vocabulary.com/units/676qftnm/cover.jpeg?width=220&v=171122d6565,https://www.amazon.com/dp/1492671118?tag=vocabulary01-20,Marieke Nijkamp,Literature,/lists/676qftnm/this-is-where-it-ends
Black Birds in the Sky,The Story and Legacy of the 1921 Tulsa Race Massacre,This nonfiction work delves into the history and legacy of the Tulsa Massacre — one of American history's deadliest acts of racial violence that took place in Oklahoma in 1921.,https://cdn.vocabulary.com/units/6arkuzlf/cover.jpeg?width=220&v=17e31380ab4,https://www.amazon.com/dp/0063056666?tag=vocabulary01-20,Brandy Colbert,Non-Fiction,/lists/6arkuzlf/black-birds-in-the-sky
145th Street,,"Peaches, Squeezie, Monkeyman, Benny, Mack and Kitty—these are just some of the Harlem residents with vivid stories to tell in this collection from Newbery-winner Walter Dean Myers.",https://cdn.vocabulary.com/units/6b4jt67q/cover.jpeg?width=220&v=16c24b638d4,https://www.amazon.com/dp/0307976106?tag=vocabulary01-20,Walter Dean Myers,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6b4jt67q/145th-street
Swing,,"Best friends Noah and Walt bond over their shared love of baseball and appreciation for jazz. With the help of some vintage love letters (and some intervention from Walt), Noah tries to express his true feelings for his long-time crush, Sam. But as Walt and Noah attempt to ""find cool,"" division and prejudice within their community cause their lives to take an unexpected turn.",https://cdn.vocabulary.com/units/6dm6iwwp/cover.jpeg?width=220&v=16c2564dd3f,https://www.amazon.com/dp/0310761948?tag=vocabulary01-20,Kwame Alexander,Literature,/lists/6dm6iwwp/swing
The Sword in the Tree,,"In King Arthur's England, a young boy encounters knights and robbers as he tries to restore peace to the land.",https://cdn.vocabulary.com/units/6doix56p/cover.jpg?width=220&v=17bcc2912b7,https://www.amazon.com/dp/0064421325?tag=vocabulary01-20,Clyde Robert Bulla,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6doix56p/sword-in-the-tree
In the Country We Love,My Family Divided,"In this memoir that led to an appointment as a Presidential Ambassador for Citizenship and Naturalization, the actor recounts how the undocumented status and deportation of her Colombian parents and older brother affected her upbringing in Boston.",https://cdn.vocabulary.com/units/6dpyfw2g/cover.jpg?width=220&v=192c4a02fef,https://www.amazon.com/dp/1627795278?tag=vocabulary01-20,Diane Guerrero,Non-Fiction,/lists/6dpyfw2g/in-the-country-we-love
Ripped from the Headlines: November 2020,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/6fbyvnwk/feature.png?width=500&v=1761a40d54a,,,Events,/lists/6fbyvnwk/ripped-from-the-headlines-november-2020
Ripped from the Headlines: February 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/6fzdngbt/feature.png?width=500&v=17ec0870c94,,,Events,/lists/6fzdngbt/ripped-from-the-headlines-february-2021
Swindle,,Eleven-year-old Griffin hatches a plan to retrieve his prized baseball card from a swindler.,https://cdn.vocabulary.com/units/6g2gcelv/cover.jpeg?width=220&v=17b08071e24,https://www.amazon.com/dp/0439903459?tag=vocabulary01-20,Gordon Korman,Literature,/lists/6g2gcelv/swindle
Kaleidoscope,,"Through an intricate series of short stories that span time and space, a young boy grieves over the death of his best friend, James, while remembering the happy times they spent together.",https://cdn.vocabulary.com/units/6gmnm5vv/cover.jpeg?width=220&v=180f10abc5a,https://www.amazon.com/dp/1338777246?tag=vocabulary01-20,Brian Selznick,Literature,/lists/6gmnm5vv/kaleidoscope
Kira-Kira,,"Kira-Kira tells the unforgettable story of sisters Katie and Lynn Takeshima. After their Japanese-American family moves to Georgia in the 1950s to build a new life, Katie and Lynn find hope through their unique way of seeing the world. But when Lynn develops lymphoma, Katie must help keep her family from falling apart while remembering everything her sister taught her.",https://cdn.vocabulary.com/units/6hzvzwxz/cover.jpeg?width=220&v=16c3024104c,https://www.amazon.com/dp/0689856407?tag=vocabulary01-20,Cynthia Kadohata,Literature,/lists/6hzvzwxz/kira-kira
"The Many Assassinations of Samir, the Seller of Dreams",,"Renamed ""Monkey"" by Samir, who bought him from murderous monks, twelve-year-old Omar struggles to repay the debt by serving and protecting the trader as they travel from China to Uzbekista",https://cdn.vocabulary.com/units/6i2magnp/cover.png?width=220&v=18ed2928289,https://www.amazon.com/dp/1646143035?tag=vocabulary01-20,Daniel Nayeri,Literature,/lists/6i2magnp/many-assassinations-of-samir-the-seller-of-dreams
Wintergirls,,"After her best friend dies, Lia spirals deeper into her eating disorder and self-destructive behavior.",https://cdn.vocabulary.com/units/6i646xqj/cover.jpeg?width=220&v=16c25625253,https://www.amazon.com/dp/014241557X?tag=vocabulary01-20,Laurie Halse Anderson,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6i646xqj/wintergirls
Linked,,"Seventh graders Link, Michael, and Dana start a project to bring people together and figure out who's responsible for a string of recent antisemitic hate crimes in their small town.",https://cdn.vocabulary.com/units/6ijiwgh4/cover.jpeg?width=220&v=1803e3468ce,https://www.amazon.com/dp/1338629115?tag=vocabulary01-20,Gordon Korman,"Grade 5,Literature",/lists/6ijiwgh4/linked
Piecing Me Together,,"A talented artist and student, Jade looks for ways that she can give back to her community — but she feels like her teachers view her only as an ""at risk"" teenager rather than seeing her for who she truly is.",https://cdn.vocabulary.com/units/6ijvdjx2/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1681191075?tag=vocabulary01-20,Renée Watson,"Literature,Non-Fiction",/lists/6ijvdjx2/piecing-me-together
Sachiko,A Nagasaki Bomb Survivor's Story,"Based on extensive interviews and research, this nonfiction narrative tells the story of Sachiko Yusai, a survivor of the Nagasaki bombing of 1945.",https://cdn.vocabulary.com/units/6ilo46ai/cover.jpeg?width=220&v=174f9128405,https://www.amazon.com/dp/1467789038?tag=vocabulary01-20,Caren Stelson,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/6ilo46ai/sachiko
Unusual Chickens for the Exceptional Poultry Farmer,,"When twelve-year-old Sophie Brown moves from a California city to a farm her dad has inherited, she is determined to learn how to raise the chickens she finds. Here's a link to our collection for the sequel: Are You Ready to Hatch an Unusual Chicken?.",https://cdn.vocabulary.com/units/6j6hmzop/cover.png?width=220&v=187532dba43,https://www.amazon.com/dp/0385755554?tag=vocabulary01-20,Kelly Jones,Grade 5,/lists/6j6hmzop/unusual-chickens-for-the-exceptional-poultry-farmer
We Still Belong,,"Despite being a proud descendant of the Upper Skagit Indian Tribe in Washington State, seventh grader Wesley Wilder is not recognized as a citizen because she does not have enough Native blood.",https://cdn.vocabulary.com/units/6jepahzt/cover.png?width=220&v=18ecebddab6,https://www.amazon.com/dp/0063064561?tag=vocabulary01-20,Christine Day,Literature,/lists/6jepahzt/we-still-belong
The Jake Show,,"Torn between his divorced parents, thirteen-year-old Jacob Lightman imagines himself as different characters in a television show, but in reality, he wants to leave Florida to have fun with his friends at a Jewish summer camp in New York.",https://cdn.vocabulary.com/units/6mvcsc2k/cover.jpg?width=220&v=19330b93653,https://www.amazon.com/dp/0063248190?tag=vocabulary01-20,Joshua S. Levy,Literature,/lists/6mvcsc2k/jake-show
The Light in Hidden Places,,"Based on a true World War II story, this novel details how, as a teenager, Stefania Podgórska managed to take care of her younger sister, while hiding and supporting Jews in Nazi-occupied Poland.",https://cdn.vocabulary.com/units/6neqxjwf/cover.jpg?width=220&v=1861411bac8,https://www.amazon.com/dp/1338355945?tag=vocabulary01-20,Sharon Cameron,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6neqxjwf/light-in-hidden-places
Jackpot,,"After Rico sells a winning lottery ticket at the Gas 'n' Go, she teams up with a wealthy classmate to try to find the prizewinner.",https://cdn.vocabulary.com/units/6njmbm7p/cover.jpeg?width=220&v=16e37c5c154,https://www.amazon.com/dp/1984829629?tag=vocabulary01-20,Nic Stone,Non-Fiction,/lists/6njmbm7p/jackpot
What's in a Name?,Words That Do Double Duty As Names,"Many terms we think of as “regular” words are also names. Explore this collection, and get on a first-name basis with words that describe everything from occupations to underwear, mascots to mathematics. Is your name on any of these lists?",https://cdn.vocabulary.com/units/6npww45i/feature.png?width=500&v=1738ce8073f,,,"Grade 5,Just for Fun",/lists/6npww45i/whats-in-a-name
The Last Beekeeper,,"As a farmer in the Valley's Lot 2506, twelve-year-old Yolanda Cicerón does not have the money to continue her training to be a neurolink surgeon, so despite her sister's warning, she accepts a scholarship from the System.",https://cdn.vocabulary.com/units/6ogrop4t/cover.png?width=220&v=18c7e786a11,https://www.amazon.com/dp/0063006561?tag=vocabulary01-20,Pablo Cartaya,"Grade 6,Grade 7,Grade 8",/lists/6ogrop4t/last-beekeeper
A Light in the Darkness,"Janusz Korczak, His Orphans, and the Holocaust","This biography details the life of Janusz Korczak, a Polish doctor who refused to abandon the orphaned children in his care during the Holocaust.",https://cdn.vocabulary.com/units/6ojqilks/cover.jpeg?width=220&v=17b83d1553a,https://www.amazon.com/dp/1524701238?tag=vocabulary01-20,Albert Marrin,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/6ojqilks/light-in-the-darkness
Masterminds,,"In this first book of the Masterminds trilogy, a shocking secret about the safe and happy life in Serenity, New Mexico is revealed through the perspectives of five middle school students.",https://cdn.vocabulary.com/units/6ol73mc7/cover.png?width=220&v=187b8dc2953,https://www.amazon.com/dp/0062299999?tag=vocabulary01-20,Gordon Korman,Grade 5,/lists/6ol73mc7/masterminds
I Wish You All the Best,,"After being thrown out of their parents' house, nonbinary teen Ben De Backer moves in with their sister and attempts to navigate their anxiety disorder and an intense new friendship.",https://cdn.vocabulary.com/units/6ovf3nx3/cover.jpeg?width=220&v=18f2b12f0a6,https://www.amazon.com/dp/133830612X?tag=vocabulary01-20,Mason Deaver,Literature,/lists/6ovf3nx3/i-wish-you-all-the-best
"Guns, Germs, and Steel",The Fates of Human Societies,"In this Pulitzer Prize-winning book, Jared Diamond explores how geographical, biological, and environmental factors shaped the development of human societies.",https://cdn.vocabulary.com/units/6pe2bvrz/cover.jpeg?width=220&v=16c44ccdeee,https://www.amazon.com/dp/0393354326?tag=vocabulary01-20,Jared Diamond,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction,Just for Fun",/lists/6pe2bvrz/guns-germs-and-steel
September Sampler,"Vocabulary for This Month's Holidays, Occasions, and Events","Ahoy there! Talk Like a Pirate Day is just one of the fun happenings on this month's calendar. Celebrate September the wordy way with this varied collection of vocabulary, which includes lists for Constitution Day, Punctuation Day, and more.",https://cdn.vocabulary.com/units/6q5gre74/feature.png?width=500&v=191a36e537b,,,Just for Fun,/lists/6q5gre74/september-sampler
Ripped from the Headlines: December 2021,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/6qrwsaza/feature.png?width=500&v=18502006b13,,,Events,/lists/6qrwsaza/ripped-from-the-headlines-december-2021
Lincoln's Grave Robbers,,This nonfiction account details how members of a counterfeiting ring plotted to hold Abraham Lincoln's body for ransom.,https://cdn.vocabulary.com/units/6r3vyt7r/cover.jpeg?width=220&v=17570f273b1,https://www.amazon.com/dp/1338290134?tag=vocabulary01-20,Steve Sheinkin,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/6r3vyt7r/lincolns-grave-robbers
Friday Night Lights,"A Town, a Team, and a Dream","In this nonfiction account, the journalist focuses on the Permian Panthers in Odessa, Texas to explore how high school football shapes the lives and dreams of small towns in America.",https://cdn.vocabulary.com/units/6s44ozil/cover.jpeg?width=220&v=18a29179cdf,https://www.amazon.com/dp/0306824205?tag=vocabulary01-20,H.G. Bissinger,"Grade 10,Non-Fiction,Just for Fun",/lists/6s44ozil/friday-night-lights
A Long Way Home,,"In this memoir, Brierley, who was adopted by an Australian couple, describes his search for his family of origin in India.",https://cdn.vocabulary.com/units/6skrnd6t/cover.jpeg?width=220&v=1727fceea84,https://www.amazon.com/dp/0425276198?tag=vocabulary01-20,Saroo Brierley,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/6skrnd6t/long-way-home
This is My America,,"Tracy, a seventeen-year-old living in Texas, tries to prove that her father and brother are innocent of the crimes of which they've been accused.",https://cdn.vocabulary.com/units/6thmllyy/cover.jpeg?width=220&v=176f2def443,https://www.amazon.com/dp/0593118766?tag=vocabulary01-20,Kim Johnson,Literature,/lists/6thmllyy/this-is-my-america
The 57 Bus,,This award-winning book explores the true story of two teens whose lives were forever changed after a violent encounter on a city bus.,https://cdn.vocabulary.com/units/6tl6dyz2/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0374303231?tag=vocabulary01-20,Dashka Slater,Non-Fiction,/lists/6tl6dyz2/57-bus
The Mighty Heart of Sunny St. James,,"After a heart transplant, Sunny St. James resolves to reinvent herself — but she must navigate complicated relationships with her new best friend and with the mother who abandoned her.",https://cdn.vocabulary.com/units/6trnd4kr/cover.jpeg?width=220&v=1720548ca2e,https://www.amazon.com/dp/031651554X?tag=vocabulary01-20,Ashley Herring Blake,Literature,/lists/6trnd4kr/mighty-heart-of-sunny-st-james
Fresh Ink,An Anthology,"This collection of diverse short stories, edited by Lamar Giles, brings together new work by established and up-and-coming young adult authors.",https://cdn.vocabulary.com/units/6v5axsxb/cover.jpeg?width=220&v=17628a1b146,https://www.amazon.com/dp/1524766313?tag=vocabulary01-20,Lamar Giles,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6v5axsxb/fresh-ink
All My Sons,,"In the aftermath of World War II, two families come to terms with their involvement in the manufacture of faulty airplane parts that caused the deaths of many soldiers.",https://cdn.vocabulary.com/units/6vcuikpd/cover.jpeg?width=220&v=16fe8ac2ab7,https://www.amazon.com/dp/0141185465?tag=vocabulary01-20,Arthur Miller,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6vcuikpd/all-my-sons
A Bend in the River,,"An Indian merchant experiences uncertainty, love, and hardship when he relocates to a town in central Africa.",https://cdn.vocabulary.com/units/6vqkxi7q/cover.jpeg?width=220&v=177459abac6,https://www.amazon.com/dp/0679722025?tag=vocabulary01-20,V.S. Naipaul,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6vqkxi7q/bend-in-the-river
The Black Kids,,"As protests and unrest rock Los Angeles, teenager Ashley Bennett deals with family turmoil and prejudice in her community.",https://cdn.vocabulary.com/units/6vwtnfst/cover.jpeg?width=220&v=17749922b20,https://www.amazon.com/dp/1534462724?tag=vocabulary01-20,Christina Hammonds Reed,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/6vwtnfst/black-kids
