Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
The Breadwinner,,"Living in Afghanistan under Taliban rule, eleven-year-old Parvana must disguise herself as a boy in order to earn money for her family.",https://cdn.vocabulary.com/units/jhzyt2g6/cover.jpeg?width=220&v=17039f6f308,https://www.amazon.com/dp/1554987652?tag=vocabulary01-20,Deborah Ellis,"Grade 6,Grade 8",/lists/jhzyt2g6/breadwinner
The Story of My Life,,"This account of Helen Keller's life is divided into three parts: Part I is Keller's autobiography, which she published in 1903; Part II is a selection of Keller's letters; and Part III consists of supplementary materials by Keller's teacher and lifelong friend, Anne Sullivan.",https://cdn.vocabulary.com/units/jidycf2b/cover.jpeg?width=220&v=16c2507cc59,https://www.amazon.com/dp/1512092975?tag=vocabulary01-20,Helen Keller,"Grade 5,Grade 6,Literature",/lists/jidycf2b/story-of-my-life
Enrique's Journey,,"Enrique's mother left Honduras to find work in the United States; eleven years later, Enrique embarked on a dangerous journey to reunite with her. In this powerful nonfiction account, journalist Sonia Nazario recounts his experiences.",https://cdn.vocabulary.com/units/jj7jhbxl/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0812971787?tag=vocabulary01-20,Sonia Nazario,"Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/jj7jhbxl/enriques-journey
You Are Here: Connecting Flights,,"This collection of twelve stories by different authors is set in the Chicago Gateway International Airport, where tween characters are experiencing delays and encounters colored by their Asian American heritage.",https://cdn.vocabulary.com/units/jkcc26bo/cover.png?width=220&v=191137dbdc6,https://www.amazon.com/dp/0063239094?tag=vocabulary01-20,Ellen Oh,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/jkcc26bo/you-are-here-connecting-flights
Neighborhood Odes,,This poetry collection celebrates the ordinary events and everyday objects that make a neighborhood special.,https://cdn.vocabulary.com/units/jl3gtm4h/cover.jpeg?width=220&v=16c3022d835,https://www.amazon.com/dp/0152053646?tag=vocabulary01-20,Gary Soto,"Grade 5,Literature",/lists/jl3gtm4h/neighborhood-odes
Gone Crazy in Alabama,,"When sisters Delphine, Vonetta, and Fern visit relatives in Alabama, they find themselves in the middle of an unexpected family feud. Learn these words from the last book in the Gaither Sisters trilogy.",https://cdn.vocabulary.com/units/jlvfehy5/cover.jpeg?width=220&v=16c256b1340,https://www.amazon.com/dp/0062215892?tag=vocabulary01-20,Rita Williams-Garcia,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/jlvfehy5/gone-crazy-in-alabama
We Dream of Space,,"Set in 1986, this novel traces the ups and downs of three siblings as they wait for the launch of the Challenger space shuttle.",https://cdn.vocabulary.com/units/jozstf5q/cover.jpeg?width=220&v=177d0098198,https://www.amazon.com/dp/0062747304?tag=vocabulary01-20,Erin Entrada Kelly,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/jozstf5q/we-dream-of-space
"Bud, Not Buddy",,"During the Great Depression, a ten-year-old boy hits the road in search of the father he has never known.",https://cdn.vocabulary.com/units/jpwceb2d/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0553494104?tag=vocabulary01-20,Christopher Paul Curtis,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/jpwceb2d/bud-not-buddy
Brian's Winter,,This sequel to Hatchet and The River imagines that 13-year-old Brian Robeson wasn't rescued the summer after he survived a plane crash and had to survive the winter in the Canadian wilderness on his own.,https://cdn.vocabulary.com/units/jqa7csho/cover.jpeg?width=220&v=1720a19dbd9,https://www.amazon.com/dp/0307929582?tag=vocabulary01-20,Gary Paulsen,Grade 7,/lists/jqa7csho/brians-winter
The Beauty That Remains,,"After suffering painful losses, three teens find solace in music — and each other.",https://cdn.vocabulary.com/units/jquorofy/cover.jpeg?width=220&v=17a3fc1d22c,https://www.amazon.com/dp/1524715905?tag=vocabulary01-20,Ashley Woodfolk,Literature,/lists/jquorofy/beauty-that-remains
Silent Spring,,"This groundbreaking book, published in the early 1960s, investigated the devastating effects of chemical pesticides on the environment. Carson's work is credited with helping to create the Environmental Protection Agency.",https://cdn.vocabulary.com/units/jrmuxec7/cover.jpeg?width=220&v=16c2fffc550,https://www.amazon.com/dp/0618249060?tag=vocabulary01-20,Rachel Carson,"Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction,Just for Fun",/lists/jrmuxec7/silent-spring
Black Beauty,,Anna Sewell's classic novel tells the life story of a horse who experiences both hardship and kindness.,https://cdn.vocabulary.com/units/jrr5hgld/cover.jpeg?width=220&v=16f8c53ef86,https://www.amazon.com/dp/1840227877?tag=vocabulary01-20,Anna Sewell,"Grade 6,Grade 7,Grade 8,Just for Fun",/lists/jrr5hgld/black-beauty
The Secret Life of Bees,,"In South Carolina, a girl reckons with her mother's death while under the care of three sisters.",https://cdn.vocabulary.com/units/js43vhxq/cover.jpeg?width=220&v=16da7b9ac73,https://www.amazon.com/dp/0142001740?tag=vocabulary01-20,Sue Monk Kidd,Grade 9,/lists/js43vhxq/secret-life-of-bees
Every Body Looking,,"As Ada begins college and looks toward the future, she also needs to come to terms with her past.",https://cdn.vocabulary.com/units/js54bsr5/cover.jpeg?width=220&v=1752262d8f6,https://www.amazon.com/dp/0525556206?tag=vocabulary01-20,Candice Iloh,Literature,/lists/js54bsr5/every-body-looking
The Boy in the Striped Pajamas,,"In this novel, a boy imprisoned in a concentration camp and the son of a Nazi commandant develop an unlikely friendship.",https://cdn.vocabulary.com/units/jscantzx/cover.jpeg?width=220&v=1818be0f395,https://www.amazon.com/dp/0385751532?tag=vocabulary01-20,John Boyne,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/jscantzx/boy-in-the-striped-pajamas
Arms and the Man,,"After the Serbo-Bulgarian War, a young woman is torn between her war hero fiancé and a Swiss mercenary.",https://cdn.vocabulary.com/units/jtgz43ha/cover.jpg?width=220&v=17d6d5d2312,https://www.amazon.com/dp/1599869209?tag=vocabulary01-20,George Bernard Shaw,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/jtgz43ha/arms-and-the-man
Sounder,,"In this powerful and heart-wrenching book, a sharecropper's family, including devoted dog Sounder, struggles to survive.",https://cdn.vocabulary.com/units/jumqo3wi/cover.jpeg?width=220&v=16c300bc73b,https://www.amazon.com/dp/0064400204?tag=vocabulary01-20,William H. Armstrong,"Grade 6,Grade 7,Grade 8,Just for Fun",/lists/jumqo3wi/sounder
In the Time of the Butterflies,,"Based on the historical Mirabal sisters, this is a fictionalized account of why and how they decide to fight dictator Rafael Trujillo's oppressive regime in the Dominican Republic.",https://cdn.vocabulary.com/units/juua3rgb/cover.jpeg?width=220&v=1893103a8aa,https://www.amazon.com/dp/1565129768?tag=vocabulary01-20,Julia Alvarez,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/juua3rgb/in-the-time-of-the-butterflies
The Probability of Everything,,"Eleven-year-old Kemi Carter is an aspiring scientist who loves the predictability of statistics, especially when she cannot control what's happening to her life in Michigan.",https://cdn.vocabulary.com/units/jvi4hsel/cover.png?width=220&v=18d31c38b1d,https://www.amazon.com/dp/006325655X?tag=vocabulary01-20,Sarah Everett,Literature,/lists/jvi4hsel/probability-of-everything
Tristan Strong Punches a Hole in the Sky,,"After the death of his best friend, grieving seventh-grader Tristan Strong goes to Alabama to spend a month with his grandparents. There, he accidentally opens a portal to a world populated by African gods and African-American folk heroes.",https://cdn.vocabulary.com/units/jvqufbw4/cover.jpeg?width=220&v=16e93cf892b,https://www.amazon.com/dp/1368039936?tag=vocabulary01-20,Kwame Mbalia,"Grade 5,Literature",/lists/jvqufbw4/tristan-strong-punches-a-hole-in-the-sky
Let the Circle Be Unbroken,,"In this sequel to Roll of Thunder, Hear My Cry, the Logans support a friend accused of a crime he didn't commit and confront prejudice and greed in their neighborhood.",https://cdn.vocabulary.com/units/jw665wxg/cover.jpeg?width=220&v=174302f0162,https://www.amazon.com/dp/1101997540?tag=vocabulary01-20,Mildred D. Taylor,"Grade 6,Grade 7,Grade 8,Literature",/lists/jw665wxg/let-the-circle-be-unbroken
Amina's Song,,"A sequel to Amina's Voice, this novel follows Amina as she tries to help her friends understand the beauty of Pakistan after her presentation on Malala Yousafzai goes awry.",https://cdn.vocabulary.com/units/jwswweov/cover.jpeg?width=220&v=18018c4b2b1,https://www.amazon.com/dp/153445988X?tag=vocabulary01-20,Hena Khan,Literature,/lists/jwswweov/aminas-song
Kaffir Boy,An Autobiography – The True Story of a Black Youth's Coming of Age in Apartheid South Africa,"Growing up in South Africa under apartheid, Mark Mathabane and his siblings struggled to survive in an impoverished ghetto. In this memoir, he describes how education and a talent for tennis helped him to escape the poverty and violence of his childhood.",https://cdn.vocabulary.com/units/jx4m6amw/cover.jpeg?width=220&v=16c251df21a,https://www.amazon.com/dp/0684848287?tag=vocabulary01-20,Mark Mathabane,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/jx4m6amw/kaffir-boy
Unbroken,,"Laura Hillenbrand recounts the tumultuous and amazingly true story of Louis Zamperini, an Olympic runner who, after surviving 40 days adrift at sea, became a prisoner of war in Japan during World War II.",https://cdn.vocabulary.com/units/jxbiqg5d/cover.jpeg?width=220&v=1811ad75bc1,https://www.amazon.com/dp/0812974492?tag=vocabulary01-20,Laura Hillenbrand,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/jxbiqg5d/unbroken
The Cost of Knowing,,"Following his parents' death, Alex discovers that he has the ability to see the future. After seeing his brother's impending death, Alex's world is turned upside down as he tries to change the future and save his brother.",https://cdn.vocabulary.com/units/jxpnaewh/cover.jpeg?width=220&v=17ec532ef7a,https://www.amazon.com/dp/1534445455?tag=vocabulary01-20,Brittney Morris,Literature,/lists/jxpnaewh/cost-of-knowing
Typical American,,"Forced to stay in the United States after the Communist takeover of China, Ralph Chang and his sister Theresa are torn between retaining their cultural traditions and assimilating into their new home.",https://cdn.vocabulary.com/units/jyeg3hza/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0307389227?tag=vocabulary01-20,Gish Jen,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/jyeg3hza/typical-american
The Forgotten Girl,,Eleven-year-old best friends Iris Rose and Daniel Stone research the mystery of an abandoned graveyard in a small North Carolina town.,https://cdn.vocabulary.com/units/k2tm2rua/cover.png?width=220&v=18a041978fb,https://www.amazon.com/dp/1338317253?tag=vocabulary01-20,India Hill Brown,Literature,/lists/k2tm2rua/forgotten-girl
The Boys Who Challenged Hitler,Knud Pedersen and the Churchill Club,"In 1940, a group of Danish teens formed a secret resistance group called the Churchill Club in order to oppose the Nazi regime. In this nonfiction account, Phillip Hoose traces the development and accomplishments of the club.",https://cdn.vocabulary.com/units/k3ay55ia/cover.jpeg?width=220&v=16f7c7caf71,https://www.amazon.com/dp/0374300224?tag=vocabulary01-20,Phillip Hoose,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/k3ay55ia/boys-who-challenged-hitler
The Last Last-Day-of-Summer,,"Cousins Otto and Sheed, also known as the Legendary Alston Boys, are used to dealing with unusual happenings in the town of Fry, Virginia. When a mysterious stranger freezes time on the last day of summer vacation, the young sleuths embark on their strangest and most dangerous adventure yet.",https://cdn.vocabulary.com/units/k5pgvgm5/cover.jpg?width=220&v=16d1cfd72b4,https://www.amazon.com/dp/1328460835?tag=vocabulary01-20,Lamar Giles,Literature,/lists/k5pgvgm5/last-last-day-of-summer
Self-Made Boys,,"Based on the classic novel The Great Gatsby, this work follows the story of Nicolás Caraveo, a seventeen-year-old transgender boy who moves to New York and meets his mysterious neighbor Jay Gatsby, another transgender boy with an extravagant and decadent lifestyle.",https://cdn.vocabulary.com/units/k77ga4ml/cover.jpg?width=220&v=18f2b188b55,https://www.amazon.com/dp/1250774934?tag=vocabulary01-20,Anna-Marie McLemore,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/k77ga4ml/self-made-boys
The Color Purple,,"In letters to God and each other, two sisters, Celie and Nettie, share the details of their trouble-filled lives in the American South and Africa.",https://cdn.vocabulary.com/units/kalnzwia/cover.jpeg?width=220&v=1897404abf5,https://www.amazon.com/dp/0156028352?tag=vocabulary01-20,Alice Walker,Grade 11,/lists/kalnzwia/color-purple
The Man Who Mistook His Wife for a Hat,And Other Clinical Tales,"In this classic collection of ""clinical tales,"" neurologist Oliver Sacks explores a range of neurological conditions and phenomena.",https://cdn.vocabulary.com/units/kbd4gwqp/cover.jpeg?width=220&v=175705462f0,https://www.amazon.com/dp/0684853949?tag=vocabulary01-20,Oliver Sacks,"Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/kbd4gwqp/man-who-mistook-his-wife-for-a-hat
Amendments to the U.S. Constitution,,Improve your understanding of American history by learning these terms from the Bill of Rights and other amendments to the U.S. Constitution.,https://cdn.vocabulary.com/units/kbjqqqgv/feature.png?width=500&v=17b1c346e58,,,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/kbjqqqgv/amendments-to-the-u-s-constitution
A Pinch of Magic,,"In this first book of the series, thirteen-year-old Betty Widdershin, with her sisters Felicity and Charlotte, must figure out how to use their inherited magical objects to reverse an ancient family curse that does not allow them to leave the island of Crowstone.",https://cdn.vocabulary.com/units/kbyfvhar/cover.png?width=220&v=189ad9b652e,https://www.amazon.com/dp/0358446295?tag=vocabulary01-20,Michelle Harrison,Literature,/lists/kbyfvhar/pinch-of-magic
125 Words Every 7th Grader Should Know,Vocabulary You Need to Succeed,"By analyzing student data and commonly taught texts, Vocabulary.com has compiled this collection of essential vocabulary for students in 7th grade. Master high-frequency, high-utility words that you'll encounter across the curriculum.",https://cdn.vocabulary.com/units/kc6rvcj7/feature.png?width=500&v=17db95147bf,,,Grade 7,/lists/kc6rvcj7/125-words-every-7th-grader-should-know
Tangerine,,"Soccer goalie Paul Fisher uncovers dark family secrets when he moves to the strange town of Tangerine, Florida.",https://cdn.vocabulary.com/units/kd2iuk6s/cover.jpeg?width=220&v=181863f778e,https://www.amazon.com/dp/0152057803?tag=vocabulary01-20,Edward Bloor,Grade 7,/lists/kd2iuk6s/tangerine
Crime and Punishment,,"A classic of Russian literature, this novel explores the psyche of a poor young man who plots to murder and rob a wealthy pawnbroker. Read the full text here.",https://cdn.vocabulary.com/units/kd52h4ag/cover.jpeg?width=220&v=16c24f0d1bd,https://www.amazon.com/dp/0679734503?tag=vocabulary01-20,Fyodor Dostoyevsky,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/kd52h4ag/crime-and-punishment
Drowned City: Hurricane Katrina & New Orleans,,This acclaimed nonfiction book tells the story of Hurricane Katrina in graphic form.,https://cdn.vocabulary.com/units/kdgzhu53/cover.jpeg?width=220&v=16d26e34b40,https://www.amazon.com/dp/0544586174?tag=vocabulary01-20,Don Brown,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kdgzhu53/drowned-city-hurricane-katrina-new-orleans
"Gods, Heroes and Men of Ancient Greece",Mythology's Great Tales of Valor and Romance,"In this collection, W.H.D. Rouse retells ancient myths and legends from classical Greece.",https://cdn.vocabulary.com/units/kdn26e3l/cover.jpeg?width=220&v=177691c4f3f,https://www.amazon.com/dp/0451527909?tag=vocabulary01-20,W.H.D. Rouse,Literature,/lists/kdn26e3l/gods-heroes-and-men-of-ancient-greece
Katt Loves Dogg,,"In this sequel to Katt vs. Dogg, Molly and Oscar, former enemies turned best friends, work together to find their missing cousins and unite different species.",https://cdn.vocabulary.com/units/kdqqxbid/cover.png?width=220&v=1894b6559ff,,James Patterson,Grade 5,/lists/kdqqxbid/katt-loves-dogg
The Hate U Give,,"In this best-selling novel, sixteen-year-old Starr's life is turned upside down when she witnesses the death of her friend Khalil at the hands of a police officer.",https://cdn.vocabulary.com/units/kdstdaka/cover.jpeg?width=220&v=1827ee3a9ef,https://www.amazon.com/dp/0062498533?tag=vocabulary01-20,Angie Thomas,"Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kdstdaka/hate-u-give
Lotus Bloom and the Afro Revolution,,"Lotus Bloom, a seventh-grade girl who loves the vintage style of the 1970s, learns to speak up and fight for the freedom of expression after facing a dress code violation at school.",https://cdn.vocabulary.com/units/keiqieam/cover.png?width=220&v=1848d0c88cb,https://www.amazon.com/dp/1547608463?tag=vocabulary01-20,Sherri Winston,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/keiqieam/lotus-bloom-and-the-afro-revolution
The Nickel Boys,,"This Pulitzer Prize-winning novel, based on historical events, traces the harrowing story of two boys sent to a Florida reformatory school in the 1960s.",https://cdn.vocabulary.com/units/kejhm7ob/cover.jpeg?width=220&v=1730b8fd406,https://www.amazon.com/dp/0345804341?tag=vocabulary01-20,Colson Whitehead,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/kejhm7ob/nickel-boys
The Mona Lisa Vanishes,"A Legendary Painter, a Shocking Heist, and the Birth of a Global Celebrity",This nonfiction narrative traces how Leonardo da Vinci's 16th-century painting of an ordinary Italian wife and mother became the most recognizable face in the world.,https://cdn.vocabulary.com/units/kf532zb5/cover.png?width=220&v=18d31b2b866,https://www.amazon.com/dp/0593643844?tag=vocabulary01-20,Nicholas Day,"Literature,Non-Fiction",/lists/kf532zb5/mona-lisa-vanishes
Charlie Hernández & the League of Shadows,,Charlie learns that the supposedly mythical creatures from Hispanic folklore are real and finds himself caught in an epic supernatural battle.,https://cdn.vocabulary.com/units/kgcxqy7e/cover.jpeg?width=220&v=1737bd211a4,https://www.amazon.com/dp/1534426582?tag=vocabulary01-20,Ryan Calejo,"Literature,Non-Fiction",/lists/kgcxqy7e/charlie-hernandez-the-league-of-shadows
When Zachary Beaver Came to Town,,"In this coming-of-age story, a thirteen-year-old boy learns about loss and friendship over the course of one eventful summer.",https://cdn.vocabulary.com/units/kgj6isbi/cover.jpg?width=220&v=17b30908c0d,https://www.amazon.com/dp/0312632126?tag=vocabulary01-20,Kimberly Willis Holt,Literature,/lists/kgj6isbi/when-zachary-beaver-came-to-town
All the Bright Places,,"Two teenagers in crisis offer each other unexpected support—but while Finch helps Violet heal from trauma, his own life is falling apart.",https://cdn.vocabulary.com/units/kgr3g5ft/cover.jpeg?width=220&v=16c24b3480c,https://www.amazon.com/dp/0385755910?tag=vocabulary01-20,Jennifer Niven,"Grade 8,Literature",/lists/kgr3g5ft/all-the-bright-places
Crush,,The third installment of the Berrybrook Middle School series follows Jorge Ruiz as he tries to navigate his first crush.,https://cdn.vocabulary.com/units/kiccozmk/cover.jpeg?width=220&v=16c8cb2a148,https://www.amazon.com/dp/0316363235?tag=vocabulary01-20,Svetlana Chmakova,"Grade 5,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/kiccozmk/crush
The ACT Reading Test: Multiple-Meaning Words,,"On the ACT Reading Test, you'll encounter questions that ask you to determine the meanings of common words in context. We've identified 200 high-frequency, multiple-meaning words of the sort that you'll see on the exam. As you practice this list, you'll have to rely on context clues in order to determine each word’s meaning in a particular sentence. Be careful! Several of a word's meanings might show up as answer choices — but only one answer will capture the meaning of the word in the context of the sentence.",https://cdn.vocabulary.com/units/killrpda/feature.png?width=500&v=1773b93335d,,,"Grade 11,Grade 12,Test-Prep",/lists/killrpda/act-reading-test-multiple-meaning-words
Mexikid,,"In this graphic memoir Pedro/Peter Martín recounts the summer when his big family took a road trip to Mexico to tighten loose ends and bring his legendary, bandit-fighting Abuelito to live with them in California.",https://cdn.vocabulary.com/units/kip2q4nr/cover.png?width=220&v=18e9f7e2ddc,https://www.amazon.com/dp/0593462297?tag=vocabulary01-20,Pedro Martín,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kip2q4nr/mexikid
Night,,"In this unflinching memoir, Elie Wiesel describes his experience as a young man imprisoned in a Nazi concentration camp during the Holocaust.",https://cdn.vocabulary.com/units/kiyp4rfs/cover.jpeg?width=220&v=1811fbc6793,https://www.amazon.com/dp/0374500010?tag=vocabulary01-20,Elie Wiesel,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kiyp4rfs/night
The Sisterhood of the Traveling Pants,,A pair of magical jeans helps four best friends feel close even when they can't be together.,https://cdn.vocabulary.com/units/kizst7jv/cover.jpeg?width=220&v=17cc1d0543a,https://www.amazon.com/dp/0385730586?tag=vocabulary01-20,Ann Brashares,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/kizst7jv/sisterhood-of-the-traveling-pants
Seedfolks,,Author Paul Fleischman coined the term seedfolks to describe ordinary people whose lives are connected by a community garden.,https://cdn.vocabulary.com/units/kjgdatph/cover.jpeg?width=220&v=181afd6717a,https://www.amazon.com/dp/0064472078?tag=vocabulary01-20,Paul Fleischman,"Grade 8,Literature",/lists/kjgdatph/seedfolks
I Am Malala,Young Readers Edition,"An ordinary Pakistani girl is shot by the Taliban while fighting for her right to an education. Co-written with Patricia McCormick, in this memoir, Malala Yousafzai, the youngest winner of the Nobel Peace Prize, tells her story.",https://cdn.vocabulary.com/units/kkjix4tr/cover.jpeg?width=220&v=1815dfbe46a,https://www.amazon.com/dp/0316327913?tag=vocabulary01-20,Malala Yousafzai,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kkjix4tr/i-am-malala
Idioms and Expressions,,"Cat got your tongue? Then take the bull by the horns and dive into this collection of common English idioms and expressions. With Vocabulary.com, word mastery is a piece of cake!",https://cdn.vocabulary.com/units/kklvpaqe/feature.png?width=500&v=177b08fd289,,,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Test-Prep",/lists/kklvpaqe/idioms-and-expressions
Willodeen,,"After a birthday gift brings magic to eleven-year-old Willodeen and her friend Connor, Willodeen goes on a mission to protect her favorite strange beasts known as screechers.",https://cdn.vocabulary.com/units/kl25fgs2/cover.jpeg?width=220&v=1807578045d,https://www.amazon.com/dp/1250147409?tag=vocabulary01-20,Katherine Applegate,Literature,/lists/kl25fgs2/willodeen
Miracles on Maple Hill,,"Marly's family moves to the country to help her father, a World War II veteran, find peace and joy.",https://cdn.vocabulary.com/units/knfojn66/cover.jpeg?width=220&v=16c2ffb20d9,https://www.amazon.com/dp/0152047182?tag=vocabulary01-20,Virginia Sorensen,"Grade 5,Literature",/lists/knfojn66/miracles-on-maple-hill
Shiloh,,This Newbery Medal-winning novel tells the story of a boy's efforts to protect a beloved dog from abuse.,https://cdn.vocabulary.com/units/knsc4n4d/cover.jpg?width=220&v=16d1d010b53,https://www.amazon.com/dp/068931614?tag=vocabulary01-20,Phyllis Reynolds Naylor,"Grade 7,Just for Fun",/lists/knsc4n4d/shiloh
Kings of B'More,,"When sixteen-year-old Harrison Meredith finds out that his best friend Linus Munro is moving away, he plans a surprise day of adventures.",https://cdn.vocabulary.com/units/knujlwfu/cover.png?width=220&v=18756f7e73a,https://www.amazon.com/dp/0593326180?tag=vocabulary01-20,R. Eric Thomas,Literature,/lists/knujlwfu/kings-of-bmore
Between the World and Me,,"Framed as a letter to his teenaged son, Coates's book is a profound meditation on race in American culture. Learn these words from the National Book Award winner.",https://cdn.vocabulary.com/units/knzyjvrn/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0812993543?tag=vocabulary01-20,Ta-Nehisi Coates,"Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/knzyjvrn/between-the-world-and-me
Out of the Dust,,"Written in free verse, this Newbery Medal-winning novel details the struggles of an Oklahoman teenager during the dust-filled years of the Great Depression.",https://cdn.vocabulary.com/units/kpr4viuz/cover.jpeg?width=220&v=16c25448c6f,https://www.amazon.com/dp/0590371258?tag=vocabulary01-20,Karen Hesse,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 10,Literature",/lists/kpr4viuz/out-of-the-dust
Culture and Society,,"Whether you're writing about people, talking about your work, or reading passages about life in the city, you'll need a strong vocabulary related to culture and society to succeed on the IELTS exam. This vocabulary collection will help you learn terms related to food, art, entertainment and more. Brush up on this collection and navigate the reading, writing, speaking, and listening sections of the test with confidence.",https://cdn.vocabulary.com/units/kqepnnqo/feature.png?width=500&v=189adaa9779,,,Test-Prep,/lists/kqepnnqo/ielts-exam-culture-and-society
Absolutely Almost,,"Having almost done this and almost been that his whole life in New York City, fifth-grader Albin Schaffhauser wants to figure out what he’s actually worth.",https://cdn.vocabulary.com/units/kqhibanz/cover.png?width=220&v=1883027d0bb,https://www.amazon.com/dp/0147508576?tag=vocabulary01-20,Lisa Graff,Literature,/lists/kqhibanz/absolutely-almost
Kim,,This novel recounts the adventures of an Irish orphan in India in the late 19th century.,https://cdn.vocabulary.com/units/kqylmccn/cover.jpeg?width=220&v=176d88a56b5,https://www.amazon.com/dp/1853260991?tag=vocabulary01-20,Rudyard Kipling,Grade 10,/lists/kqylmccn/kim
"In Like a Lion, Out Like a Lamb",Explore these Lists from the March Calendar,"March is a turning point in the calendar, when winter ends and spring begins. It’s also full of word-worthy events, like Pi Day, Saint Patrick’s Day, National Fragrance Day, and March Madness.",https://cdn.vocabulary.com/units/krafc3ft/feature.png?width=500&v=1955ccc6add,,,Just for Fun,/lists/krafc3ft/in-like-a-lion-out-like-a-lamb
War Brothers,,"Based on true events, this graphic novel tells the harrowing story of a boy forced to be a child soldier in Uganda.",https://cdn.vocabulary.com/units/krz5miq6/cover.jpeg?width=220&v=16d26df4137,https://www.amazon.com/dp/1554514886?tag=vocabulary01-20,Sharon E. McKay,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/krz5miq6/war-brothers
Ugly,,"Born with a large tumor on his face, Hoge survived multiple surgeries — but faced bullying and cruelty because of his atypical appearance. In this memoir, Hoge recounts how he learned to embrace his differences.",https://cdn.vocabulary.com/units/ku2kawtw/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0425287777?tag=vocabulary01-20,Robert Hoge,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/ku2kawtw/ugly
The Magic Fish,,This graphic novel weaves fairy tales into the story of a Vietnamese-American boy struggling to communicate with his parents.,https://cdn.vocabulary.com/units/kun3bvnv/cover.jpeg?width=220&v=176d34042fd,https://www.amazon.com/dp/1984851594?tag=vocabulary01-20,Trung Le Nguyen,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/kun3bvnv/magic-fish
Drama High,,"This account of teacher Lou Volpe, who built a renowned high school theater program in a struggling town, was written by one of Volpe's former students.",https://cdn.vocabulary.com/units/kunpp6bz/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B00C5R7BY4?tag=vocabulary01-20,Michael Sokolove,"Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/kunpp6bz/drama-high
Ripped from the Headlines: June 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/kuuywgtd/feature.png?width=500&v=18ff2fb46e1,,,Events,/lists/kuuywgtd/ripped-from-the-headlines-june-2023
