Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
Graceling,"Graceling Realm, Book 1","Katsa was ""graced"" with a special power to kill people, but instead of using her power to serve the ill will of her uncle, King Randa, she decides to learn how to use her powers for good.",https://cdn.vocabulary.com/units/xpclx43d/cover.jpeg?width=220&v=180757d679e,https://www.amazon.com/dp/0547258305?tag=vocabulary01-20,Kristin Cashore,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/xpclx43d/graceling
A Dance with Dragons,,"In the fifth volume of  A Song of Ice and Fire, the fate of the seven kingdoms of Westeros hangs in the balance after a devastating battle.",https://cdn.vocabulary.com/units/xq3pr2e7/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0553582011?tag=vocabulary01-20,George R.R. Martin,Literature,/lists/xq3pr2e7/dance-with-dragons
1919,The Year That Changed America,"This book by award-winning historian Martin W. Sandler focuses on a pivotal year in American history, exploring social and political issues that still resonate today.",https://cdn.vocabulary.com/units/xq7mc3lj/cover.jpeg?width=220&v=16d9337bd3f,https://www.amazon.com/dp/1681198010?tag=vocabulary01-20,Martin W. Sandler,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/xq7mc3lj/1919
Give Me a Sign,,"Struggling with hearing loss, seventeen-year-old Lilah gets a job at a summer camp for the deaf and blind to improve her use of American Sign Language.",https://cdn.vocabulary.com/units/xqjrpegg/cover.png?width=220&v=18d41678904,https://www.amazon.com/dp/0593533798?tag=vocabulary01-20,Anna Sortino,Literature,/lists/xqjrpegg/give-me-a-sign
A Deadly Wandering,"A Mystery, a Landmark Investigation, and the Astonishing Science of Attention in the Digital Age",Pulitzer Prize-winning journalist Matt Richtel explores the profound influence of technology on society in this account of a tragic car accident and its aftermath.,https://cdn.vocabulary.com/units/xr2gzvh6/cover.jpeg?width=220&v=16c2517a6cc,https://www.amazon.com/dp/006228407X?tag=vocabulary01-20,Matt Richtel,Non-Fiction,/lists/xr2gzvh6/deadly-wandering
120 Words Every 12th Grader Should Know,Vocabulary You Need to Succeed,"By analyzing student data and commonly taught texts, Vocabulary.com has compiled this collection of vocabulary for students in 12th grade. Master these challenging words that you'll come across in literature, articles, and textbooks.",https://cdn.vocabulary.com/units/xr7k6hak/feature.png?width=500&v=17d33621fb0,,,Grade 12,/lists/xr7k6hak/120-words-every-12th-grader-should-know
Spin,,"When a popular DJ is murdered, her friends Kya and Fuse must team up to solve the crime.",https://cdn.vocabulary.com/units/xrbvakjt/cover.jpeg?width=220&v=16c2565a54a,https://www.amazon.com/dp/1338219219?tag=vocabulary01-20,Lamar Giles,Literature,/lists/xrbvakjt/spin
Zlata’s Diary,A Child's Life in Wartime Sarajevo,"In this diary, eleven-year-old Zlata Filipović describes her life in Sarajevo during the Bosnian War.",https://cdn.vocabulary.com/units/xspjxzyg/cover.jpeg?width=220&v=16c24fe0e14,https://www.amazon.com/dp/0143036874?tag=vocabulary01-20,Zlata Filipović,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/xspjxzyg/zlatas-diary
The Dark Is Rising,,Eleven-year-old Will Stanton discovers that he is part of a group of immortals tasked with keeping the world safe from the forces of darkness.,https://cdn.vocabulary.com/units/xtnybuhb/cover.jpeg?width=220&v=16c24bfba7a,https://www.amazon.com/dp/0689829833?tag=vocabulary01-20,Susan Cooper,"Grade 6,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12",/lists/xtnybuhb/dark-is-rising
Man Made Monsters,,"In eighteen stories spanning two centuries and territories throughout North America, members of a Cherokee family battle human and supernatural monsters.",https://cdn.vocabulary.com/units/xtp4qrjq/cover.png?width=220&v=18ce9897f38,https://www.amazon.com/dp/1646144619?tag=vocabulary01-20,Andrea L. Rogers,Literature,/lists/xtp4qrjq/man-made-monsters
Charming as Verb,,"In this romantic comedy, Henri, a Haitian-American teenager who dreams of attending Columbia University, is coerced into helping one of his classmates change her image.",https://cdn.vocabulary.com/units/xufq5l5o/cover.jpeg?width=220&v=177ace4f531,https://www.amazon.com/dp/0062824147?tag=vocabulary01-20,Ben Philippe,Literature,/lists/xufq5l5o/charming-as-verb
Anne of Avonlea,,This sequel to Anne of Green Gables focuses on Anne's life as a teacher in Avonlea. Read the full text here.,https://cdn.vocabulary.com/units/xvdkjpov/cover.jpeg?width=220&v=178fa344f60,https://www.amazon.com/dp/0553213148?tag=vocabulary01-20,L.M. Montgomery,"Literature,Just for Fun",/lists/xvdkjpov/anne-of-avonlea
Common Sense,,"In this pamphlet, Paine urges the American colonists to fight for independence from Great Britain and form a new government. Read the full text here.",https://cdn.vocabulary.com/units/xwrgbr7x/cover.jpeg?width=220&v=17b12b5bb82,https://www.amazon.com/dp/0692625208?tag=vocabulary01-20,Thomas Paine,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/xwrgbr7x/common-sense
Ripped from the Headlines: November 2024,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/xwyfnsac/feature.png?width=500&v=19350723295,,,Events,/lists/xwyfnsac/ripped-from-the-headlines-november-2024
Warrior Girl Unearthed,,"Also a Firekeeper's Daughter, sixteen-year-old Pearl (Perry) Mary Firekeeper-Birch would rather be fishing on Sugar Island, but as a summer intern, she becomes involved in a database of missing and murdered Indigenous women throughout Michigan.",https://cdn.vocabulary.com/units/xxr5vmlx/cover.png?width=220&v=18cea832ff2,https://www.amazon.com/dp/1250766583?tag=vocabulary01-20,Angeline Boulley,Literature,/lists/xxr5vmlx/warrior-girl-unearthed
Girl with a Pearl Earring,,"In seventeenth-century Holland, Griet's life is changed when she poses for a portrait by the brilliant painter Johannes Vermeer.",https://cdn.vocabulary.com/units/xz66lkxd/cover.jpeg?width=220&v=16c24f533d9,https://www.amazon.com/dp/0452282152?tag=vocabulary01-20,Tracy Chevalier,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/xz66lkxd/girl-with-a-pearl-earring
Gathering Blue,,"In Kira's village, those who are weak or disabled are usually abandoned and left to die. Lame in one leg, Kira is saved only because the village's Council of Elders wishes to exploit her gift for weaving. Learn these words that Lois Lowry uses to weave Kira's story.",https://cdn.vocabulary.com/units/y2zsfnas/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0547995687?tag=vocabulary01-20,Lois Lowry,Grade 6,/lists/y2zsfnas/gathering-blue
The New Jim Crow,Mass Incarceration in the Age of Colorblindness,"In this award-winning book, civil rights lawyer Michelle Alexander argues that the American criminal justice system unfairly targets and penalizes African Americans, resulting in long-term harm to black communities.",https://cdn.vocabulary.com/units/y3d3pq2k/cover.jpeg?width=220&v=191d6fcd861,https://www.amazon.com/dp/1620971933?tag=vocabulary01-20,Michelle Alexander,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/y3d3pq2k/new-jim-crow
Nimona,,"In this clever and action-packed graphic novel, an irreverent shapeshifter teams up with a notorious supervillian.",https://cdn.vocabulary.com/units/y3ejdsfn/cover.jpeg?width=220&v=16d26d5f3c4,https://www.amazon.com/dp/0062278223?tag=vocabulary01-20,Noelle Stevenson,"Grade 7,Grade 8",/lists/y3ejdsfn/nimona
Sal and Gabi Break the Universe,,"Sal Vidón is a 13-year-old who is struggling to adjust to a new school — and whose magic tricks can disrupt time and space. When he befriends Gabi Reál and attempts to use his powers to help her sick brother, neither seventh grader is prepared for the consequences.",https://cdn.vocabulary.com/units/y3isgtex/cover.jpeg?width=220&v=16f15190c5d,https://www.amazon.com/dp/1368022820?tag=vocabulary01-20,Carlos Hernandez,Grade 5,/lists/y3isgtex/sal-and-gabi-break-the-universe
A Thousand Sisters,The Heroic Airwomen of the Soviet Union in World War II,"This nonfiction work tells the story of how thousands of young Russian women volunteered to be trained as pilots, navigators, and mechanics to defend their country during World War II.",https://cdn.vocabulary.com/units/y44eeasz/cover.png?width=220&v=18637ea359f,https://www.amazon.com/dp/0062453033?tag=vocabulary01-20,Elizabeth Wein,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/y44eeasz/thousand-sisters
From the Desk of Zoe Washington,,Twelve-year-old Zoe Washington attempts to prove that her father was wrongfully convicted of a crime.,https://cdn.vocabulary.com/units/y4u7rd2s/cover.jpeg?width=220&v=1729e7242f9,https://www.amazon.com/dp/006287585X?tag=vocabulary01-20,Janae Marks,"Grade 5,Literature",/lists/y4u7rd2s/from-the-desk-of-zoe-washington
Blink,,Journalist Malcolm Gladwell explores how people process information in order to make snap decisions.,https://cdn.vocabulary.com/units/y5ra5zew/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0316172324?tag=vocabulary01-20,Malcolm Gladwell,Non-Fiction,/lists/y5ra5zew/blink
This Is My Brain in Love,,"While working together in central New York to save A-Plus Chinese Garden from bankruptcy, high school sophomores Jocelyn Wu and William Domenici fall in love.",https://cdn.vocabulary.com/units/y5whz3jd/cover.png?width=220&v=18b06139f7d,https://www.amazon.com/dp/0316423831?tag=vocabulary01-20,I.W. Gregorio,Literature,/lists/y5whz3jd/this-is-my-brain-in-love
Among the Hidden,,"In this dystopian novel, famine and overpopulation has led to a strict Population Law that limits families to two children. Luke, an illegal third child, must spend his life in hiding — but when he meets Jen, another third child, he becomes involved in a dangerous plan to challenge the Population Law.",https://cdn.vocabulary.com/units/y6vlju4e/cover.jpeg?width=220&v=16c300db2e9,https://www.amazon.com/dp/0689824750?tag=vocabulary01-20,Margaret Peterson Haddix,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/y6vlju4e/among-the-hidden
The Sword of Summer,"Magnus Chase and the Gods of Asgard, Book 1",Runaway Magnus Chase discovers he is the son of a Norse god and must prevent the end of the world.,https://cdn.vocabulary.com/units/y7ahn5ai/cover.jpeg?width=220&v=17a87671670,https://www.amazon.com/dp/1423163370?tag=vocabulary01-20,Rick Riordan,Grade 5,/lists/y7ahn5ai/sword-of-summer
Love Radio,,"As a Detroit DJ spinning hits along with romantic advice, seventeen-year-old Prince Jones challenges Danielle Ford to give him three dates to make her fall in love with him.",https://cdn.vocabulary.com/units/y7oakl6i/cover.png?width=220&v=18d5c573a2d,https://www.amazon.com/dp/1665908157?tag=vocabulary01-20,Ebony LaDelle,Literature,/lists/y7oakl6i/love-radio
Raymie Nightingale,,"Raymie enters a local pageant, hoping that the publicity will encourage her absent father to reach out to her. She meets Louisiana and Beverly in a baton-twirling class, and the girls forge a friendship that will help each of them cope with their own losses.",https://cdn.vocabulary.com/units/yae7y4ki/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0763681172?tag=vocabulary01-20,Kate DiCamillo,"Literature,Non-Fiction",/lists/yae7y4ki/raymie-nightingale
Zero: The Biography of a Dangerous Idea,,"Science journalist Charles Seife discusses the history of the number zero, from its origin as an Eastern philosophical concept to its rise as an important tool in mathematics to its current threat to modern physics.",https://cdn.vocabulary.com/units/ycnea4rn/cover.jpeg?width=220&v=182cae2c643,https://www.amazon.com/dp/0140296476?tag=vocabulary01-20,Charles Seife,Non-Fiction,/lists/ycnea4rn/zero-a-biography-of-a-dangerous-idea
The Perks of Being a Wallflower,,"In letters addressed to an unnamed friend, Charlie describes his experiences as a high school freshman.",https://cdn.vocabulary.com/units/ycocwrfr/cover.jpeg?width=220&v=188def7e52d,https://www.amazon.com/dp/1451696191?tag=vocabulary01-20,Stephen Chbosky,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ycocwrfr/perks-of-being-a-wallflower
Oedipus the King,,"When a plague ravages the city of Thebes, Oedipus hears a prophecy that begins to unravel everything he thought was true. Read the full text here.",https://cdn.vocabulary.com/units/yd25z735/cover.jpeg?width=220&v=16d26e4501d,https://www.amazon.com/dp/0226768686?tag=vocabulary01-20,Sophocles,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/yd25z735/oedipus-the-king
The Legend of Auntie Po,,"In this magical adaptation of the tale of Paul Bunyan, a young Chinese immigrant works at a logging camp in the late 1800s.",https://cdn.vocabulary.com/units/ydbyroir/cover.jpeg?width=220&v=17c55f2e0d6,https://www.amazon.com/dp/0525554890?tag=vocabulary01-20,Shing Yin Khor,"Grade 5,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ydbyroir/legend-of-auntie-po
Norse Mythology,,"In this collection, Neil Gaiman retells Scandinavian myths and legends for a contemporary audience.",https://cdn.vocabulary.com/units/ydfzf6hg/cover.jpeg?width=220&v=16e853710f8,https://www.amazon.com/dp/0393356183?tag=vocabulary01-20,Neil Gaiman,Literature,/lists/ydfzf6hg/norse-mythology
Sick Kids in Love,,"After meeting Sasha in the hospital drip room, sixteen-year-old Isabel considers breaking her no-dating rule and giving love a chance.",https://cdn.vocabulary.com/units/yed7ivjs/cover.jpeg?width=220&v=183ebae9b04,https://www.amazon.com/dp/164063732X?tag=vocabulary01-20,Hannah Moskowitz,Literature,/lists/yed7ivjs/sick-kids-in-love
Ripped from the Headlines: August 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/yeqycdru/feature.png?width=500&v=189c1b5ce6d,,,Events,/lists/yeqycdru/ripped-from-the-headlines-august-2022
The Sun Is Also a Star,,"In this popular novel, two teens meet and fall in love over the course of a single day in New York City.",https://cdn.vocabulary.com/units/ygm446gp/cover.jpeg?width=220&v=18259aa8dde,https://www.amazon.com/dp/0553496689?tag=vocabulary01-20,Nicola Yoon,"Grade 9,Literature,Non-Fiction",/lists/ygm446gp/sun-is-also-a-star
Where the Watermelons Grow,,Twelve-year-old Della struggles to come to terms with her mother's mental illness.,https://cdn.vocabulary.com/units/ygzrpalq/cover.jpeg?width=220&v=17d00b88ffe,https://www.amazon.com/dp/0062665871?tag=vocabulary01-20,Cindy Baldwin,Literature,/lists/ygzrpalq/where-the-watermelons-grow
Death Comes for the Archbishop,,"Following the Mexican-American War, Bishop Jean Latour and Father Joseph Vaillant work to build a new Roman Catholic dicoese in New Mexico.",https://cdn.vocabulary.com/units/yhjhr26s/cover.jpeg?width=220&v=16c25133b5c,https://www.amazon.com/dp/0679728899?tag=vocabulary01-20,Willa Cather,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/yhjhr26s/death-comes-for-the-archbishop
The City Beautiful,,"Ahead of the 1893 World's Fair in Chicago, Jewish teenage boys begin to disappear from the city's streets. After his best friend goes missing, Alter must race to solve the mystery before he becomes the killer's next victim.",https://cdn.vocabulary.com/units/yhjzp2dh/cover.jpeg?width=220&v=18322891cc4,https://www.amazon.com/dp/1335402500?tag=vocabulary01-20,Aden Polydoros,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/yhjzp2dh/city-beautiful
Uprooted,The Japanese American Experience During World War II,"In this meticulously researched book, Albert Marrin contextualizes the internment of Japanese Americans during World War II within the broader history of racial prejudice in the United States.",https://cdn.vocabulary.com/units/yhlexelz/cover.jpeg?width=220&v=179b3d44cdf,https://www.amazon.com/dp/0553509365?tag=vocabulary01-20,Albert Marrin,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/yhlexelz/uprooted
The School for Whatnots,,"Born to very rich parents who can provide a technologically-enhanced education, Maximilian J. Sterling enjoys being at school, until the end of fifth grade, when his best friend suddenly disappears.",https://cdn.vocabulary.com/units/yhy736ev/cover.png?width=220&v=18ccbbc5bd4,https://www.amazon.com/dp/0062838504?tag=vocabulary01-20,Margaret Peterson Haddix,Grade 5,/lists/yhy736ev/school-for-whatnots
The GED: The Language of the Test,,"These words are likely to appear in question stems, answer options, and test directions on the GED Test. Master these important terms to ensure you understand the language of the test.",https://cdn.vocabulary.com/units/yi4n3h3q/feature.png?width=500&v=17888d047dc,,,"Grade 11,Grade 12,Test-Prep",/lists/yi4n3h3q/ged-the-language-of-the-test
Maus I: My Father Bleeds History,,"A celebrated classic of the graphic novel form, Maus explores a man's relationship with his Holocaust-survivor father and with history itself.",https://cdn.vocabulary.com/units/yim7rk5o/cover.jpeg?width=220&v=16c24b5f744,https://www.amazon.com/dp/0394747232?tag=vocabulary01-20,Art Spiegelman,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/yim7rk5o/maus-i-my-father-bleeds-history
Hunger of Memory,,"In this memoir, Richard Rodriguez considers the ways in which his education isolated him from his family, background, and culture.",https://cdn.vocabulary.com/units/yjhwbxuq/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0553272934?tag=vocabulary01-20,Richard Rodriguez,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/yjhwbxuq/hunger-of-memory
Other Words for Home,,"After she is sent to Cincinnati to escape unrest in Syria, twelve-year-old Jude struggles to adjust to life in the United States.",https://cdn.vocabulary.com/units/yl2fc4ix/cover.jpeg?width=220&v=16c24ed714a,https://www.amazon.com/dp/0062747800?tag=vocabulary01-20,Jasmine Warga,"Grade 5,Literature,Non-Fiction",/lists/yl2fc4ix/other-words-for-home
5th Grade Human Geography,,"Review these human geography terms and learn all about the human forces that shape and are shaped by the natural world. You'll explore immigration and emigration, colonialism, development and urbanization, demography, globalization, and much more. Expand the boundaries of your vocabulary with this collection.",https://cdn.vocabulary.com/units/ym32ly3h/feature.png?width=500&v=18c7fcb2ac4,,,Grade 5,/lists/ym32ly3h/5th-grade-human-geography
Invisible Son,,"After serving two months in a youth correctional facility for a robbery he didn't commit, high school senior Andre Jackson returns to his Portland, Oregon neighborhood to find that his freedom is further restricted by the COVID-19 pandemic.",https://cdn.vocabulary.com/units/ymtnpk2k/cover.png?width=220&v=18d55cdb572,https://www.amazon.com/dp/0593482107?tag=vocabulary01-20,Kim Johnson,Literature,/lists/ymtnpk2k/invisible-son
Most Dangerous,Daniel Ellsberg and the Secret History of the Vietnam War,"In this suspenseful and meticulously researched book, Steve Sheinkin brings the Vietnam War era to life by focusing on Daniel Ellsberg, a military analyst who initially helped justify the Vietnam War and later released top-secret documents known as the Pentagon Papers.",https://cdn.vocabulary.com/units/yn6yv7xc/cover.jpeg?width=220&v=16d69b7e54e,https://www.amazon.com/dp/125018083X?tag=vocabulary01-20,Steve Sheinkin,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/yn6yv7xc/most-dangerous
The Count of Monte Cristo,,"After being falsely imprisoned, Edmond Dantès escapes, disguises himself as the Count of Monte Cristo, and seeks revenge. Learn these words from the 1888 translation by George Routledge and Sons. Read the full text here.",https://cdn.vocabulary.com/units/ynhfzjva/cover.jpeg?width=220&v=176fc759670,https://www.amazon.com/dp/1853267333?tag=vocabulary01-20,Alexandre Dumas,Grade 8,/lists/ynhfzjva/count-of-monte-cristo
This Promise of Change,One Girl’s Story in the Fight for School Equality,"In this autobiographical work, Jo Ann Allen Boyce recounts her experience of being one of the first Black children to integrate a public high school in Clinton, Tennessee, following desegregation in the late 1950s.",https://cdn.vocabulary.com/units/yo3pzxur/cover.jpeg?width=220&v=18061c30bb5,https://www.amazon.com/dp/1681198525?tag=vocabulary01-20,Jo Ann Allen Boyce,"Grade 5,Literature,Non-Fiction",/lists/yo3pzxur/this-promise-of-change
October Sky,,"Originally published under the title Rocket Boys, this memoir recounts the story of six rocket-obsessed friends growing up in a small West Virginia mining town in the 1950s.",https://cdn.vocabulary.com/units/yollemca/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B000Q67J3O?tag=vocabulary01-20,Homer Hickam,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/yollemca/october-sky
A Mango-Shaped Space,,"In this novel, a thirteen-year-old girl learns to understand and manage her synesthesia, a neurological condition in which one sense involuntarily triggers responses from other senses.",https://cdn.vocabulary.com/units/yrlrkylz/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0316058254?tag=vocabulary01-20,Wendy Mass,Literature,/lists/yrlrkylz/mango-shaped-space
They Call Me Güero,A Border Kid's Poems,This verse novel chronicles the daily life of a Mexican-American twelve-year-old.,https://cdn.vocabulary.com/units/yryl7ppo/cover.jpeg?width=220&v=16c25632f33,https://www.amazon.com/dp/1947627066?tag=vocabulary01-20,David Bowles,"Grade 5,Literature",/lists/yryl7ppo/they-call-me-guero
The Impossible Knife of Memory,,"After years of instability, Hayley and her father, Andy, return to Andy's hometown to make a fresh start. But Andy's PTSD from the Iraq War and Hayley's own traumatic memories threaten their ability to rebuild their lives.",https://cdn.vocabulary.com/units/yt75vwsl/cover.jpeg?width=220&v=176e3134f85,https://www.amazon.com/dp/0147510724?tag=vocabulary01-20,Laurie Halse Anderson,Literature,/lists/yt75vwsl/impossible-knife-of-memory
Home Is Not a Country,,"In this novel in verse, a teen struggles with feelings of disconnection from both her family's homeland and her suburban American life.",https://cdn.vocabulary.com/units/ytcjwlch/cover.jpeg?width=220&v=17c7a87c2b9,https://www.amazon.com/dp/0593177053?tag=vocabulary01-20,Safia Elhillo,Literature,/lists/ytcjwlch/home-is-not-a-country
Literary Terms,Master the Language of Literature,"Whether you're preparing for a standardized test, taking an English course, or just hoping to better understand your favorite poem, our collection of literary terms will teach you the language you need to read and analyze literature of all kinds.",https://cdn.vocabulary.com/units/yump25io/feature.png?width=500&v=177500a568f,,,Test-Prep,/lists/yump25io/literary-terms
American Street,,"In Ibi Zoboi's debut novel, a young Haitian immigrant tries to make a new life for herself in Detroit.",https://cdn.vocabulary.com/units/yvikzumy/cover.jpeg?width=220&v=16c3021d8dd,https://www.amazon.com/dp/0062473042?tag=vocabulary01-20,Ibi Zoboi,Literature,/lists/yvikzumy/american-street
Homecoming,"The Tillerman Cycle, Book 1","After they are abandoned by their mother, the four Tillerman children undertake a difficult journey to find a new home.",https://cdn.vocabulary.com/units/ywskmdue/cover.jpeg?width=220&v=17abefc6d2b,https://www.amazon.com/dp/1442428783?tag=vocabulary01-20,Cynthia Voigt,"Grade 7,Grade 8",/lists/ywskmdue/homecoming
There Goes the Neighborhood,,"When her Los Angeles neighborhood starts developing and reducing the amount of affordable housing, fifteen-year-old Rhea leads her friends in creating fake news about gang activity in order to scare away invasive investors.",https://cdn.vocabulary.com/units/yxuexnxs/cover.png?width=220&v=18ed2c53c94,https://www.amazon.com/dp/136808432X?tag=vocabulary01-20,Jade Adia,Literature,/lists/yxuexnxs/there-goes-the-neighborhood
Too Bright to See,,"During one eventful summer, Bug grapples with grief, change, and identity while investigating a ghostly presence.",https://cdn.vocabulary.com/units/yxxggwcb/cover.jpeg?width=220&v=17c7fc01368,https://www.amazon.com/dp/059311115X?tag=vocabulary01-20,Kyle Lukoff,Literature,/lists/yxxggwcb/too-bright-to-see
A Walk in the Woods,Rediscovering America on the Appalachian Trail,"With his characteristic wit, Bill Bryson recounts his five-month hike along the Appalachian Trail.",https://cdn.vocabulary.com/units/yy5k5oej/cover.jpeg?width=220&v=16c257cf041,https://www.amazon.com/dp/0307279464?tag=vocabulary01-20,Bill Bryson,"Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/yy5k5oej/walk-in-the-woods
The Boy Who Invented TV,The Story of Philo Farnsworth,"This biography recounts the work of Philo Farnsworth, the first person to transmit a television image.",https://cdn.vocabulary.com/units/yydnx4ko/cover.jpeg?width=220&v=176ce33e3ac,https://www.amazon.com/dp/0385755570?tag=vocabulary01-20,Kathleen Krull,"Grade 5,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/yydnx4ko/boy-who-invented-tv
Essential Academic Vocabulary for Middle School Students,,"Whether you're hoping to improve your comprehension of reading assignments or simply looking to increase your word knowledge, our lists of essential, high-frequency words will put you on the path to vocabulary success.",https://cdn.vocabulary.com/units/yzpftjqw/feature.png?width=500&v=177500a9d14,,,"Grade 6,Grade 7,Grade 8,Test-Prep",/lists/yzpftjqw/essential-academic-vocabulary-from-middle-school-students
1491,New Revelations of the Americas Before Columbus,"This nonfiction book presents research about the indigenous peoples of the Western Hemisphere before the arrival of Europeans in 1492, shedding new light on the knowledge that these groups had in the fields of science, engineering, medicine, agriculture, and more.",https://cdn.vocabulary.com/units/z24zdsr4/cover.jpeg?width=220&v=180d3873120,https://www.amazon.com/dp/1400032059?tag=vocabulary01-20,Charles C. Mann,Non-Fiction,/lists/z24zdsr4/1491
Eight Cousins,,"After her parents' death, Rose tries to find a home with various relatives, including her wealthy aunts, her eccentric uncle, and her many cousins.",https://cdn.vocabulary.com/units/z2vib74c/cover.jpg?width=220&v=173fe324aa4,https://www.amazon.com/dp/0140374566?tag=vocabulary01-20,Louisa May Alcott,"Grade 6,Grade 7,Grade 8,Literature",/lists/z2vib74c/eight-cousins
All the Light We Cannot See,,"Marie-Laure is a blind French girl who flees the Nazi occupation of Paris. Werner Pfennig is a young orphan living in a German mining town. In this Pulitzer Prize-winning novel, their lives intertwine in unexpected ways as they try to survive the havoc of war.",https://cdn.vocabulary.com/units/z3he6n5c/cover.jpeg?width=220&v=16f6d667b38,https://www.amazon.com/dp/1501173219?tag=vocabulary01-20,Anthony Doerr,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Just for Fun",/lists/z3he6n5c/all-the-light-we-cannot-see
Becoming Muhammad Ali,,"This fictionalized biography, written in a combination of prose and verse, imagines the early life of Cassius Clay, better known as Muhammad Ali.",https://cdn.vocabulary.com/units/z3uskq5a/cover.jpeg?width=220&v=175b2d8f53f,https://www.amazon.com/dp/0316498165?tag=vocabulary01-20,Kwame Alexander,Literature,/lists/z3uskq5a/becoming-muhammad-ali
1984,,"Published in 1949, this dystopian classic imagines a future of perpetual war, militaristic propaganda, and total government surveillance.",https://cdn.vocabulary.com/units/z3vx7ukn/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0451524934?tag=vocabulary01-20,George Orwell,"Grade 9,Literature",/lists/z3vx7ukn/1984
Born Behind Bars,,"After spending the first nine years of his life in prison with his mother, Kabir learns to survive on the streets of Chennai, India, while looking for a way to prove his mother's innocence.",https://cdn.vocabulary.com/units/z3wnkae7/cover.jpeg?width=220&v=17ec5352459,https://www.amazon.com/dp/0593112474?tag=vocabulary01-20,Padma Venkatraman,Literature,/lists/z3wnkae7/born-behind-bars
What I Carry,,"After bouncing from foster home to foster home, seventeen-year-old Muir moves in with a family that challenges her fiercely guarded independence.",https://cdn.vocabulary.com/units/z4kdltqs/cover.jpeg?width=220&v=179e6e0ec79,https://www.amazon.com/dp/0553537741?tag=vocabulary01-20,Jennifer Longo,Literature,/lists/z4kdltqs/what-i-carry
Invisible Inkling,,"This first book in the series introduces Hank Wolowitz, a fourth grader in New York, who has an invisible furry bandapat giving him advice on how to deal with a bully.",https://cdn.vocabulary.com/units/z4tpncfr/cover.png?width=220&v=18f4e43e476,https://www.amazon.com/dp/0061802220?tag=vocabulary01-20,Emily Jenkins,Just for Fun,/lists/z4tpncfr/invisible-inkling
